Date,Zone,Count,CEP,Location,Category
2020-08-05,Parque Anhanguera ,65,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-06,Parque Anhanguera ,65,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-07,Parque Anhanguera ,65,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-08,Parque Anhanguera ,72,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-09,Parque Anhanguera ,72,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-10,Parque Anhanguera ,72,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-11,Parque Anhanguera ,72,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-12,Parque Anhanguera ,81,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-13,Parque Anhanguera ,81,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-14,Parque Anhanguera ,81,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-17,Parque Anhanguera ,88,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-18,Parque Anhanguera ,88,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-19,Parque Anhanguera ,88,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-20,Parque Anhanguera ,102,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-21,Parque Anhanguera ,102,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-22,Parque Anhanguera ,102,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-23,Parque Anhanguera ,102,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-08-24,Parque Anhanguera ,102,74340-030,"-16.7225783,-49.3026028",Confirmed
2020-06-11,Setor Santos Dumont ,13,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-12,Setor Santos Dumont ,13,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-13,Setor Santos Dumont ,13,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-15,Setor Santos Dumont ,14,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-16,Setor Santos Dumont ,16,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-17,Setor Santos Dumont ,16,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-18,Setor Santos Dumont ,16,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-19,Setor Santos Dumont ,16,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-20,Setor Santos Dumont ,16,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-21,Setor Santos Dumont ,28,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-22,Setor Santos Dumont ,28,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-23,Setor Santos Dumont ,29,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-24,Setor Santos Dumont ,36,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-25,Setor Santos Dumont ,36,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-26,Setor Santos Dumont ,41,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-28,Setor Santos Dumont ,41,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-29,Setor Santos Dumont ,45,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-30,Setor Santos Dumont ,46,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-13,Setor Santos Dumont ,49,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-14,Setor Santos Dumont ,49,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-15,Setor Santos Dumont ,49,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-16,Setor Santos Dumont ,60,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-17,Setor Santos Dumont ,61,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-18,Setor Santos Dumont ,61,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-19,Setor Santos Dumont ,61,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-20,Setor Santos Dumont ,65,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-21,Setor Santos Dumont ,65,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-22,Setor Santos Dumont ,65,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-23,Setor Santos Dumont ,65,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-24,Setor Santos Dumont ,65,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-25,Setor Santos Dumont ,65,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-27,Setor Santos Dumont ,65,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-28,Setor Santos Dumont ,65,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-29,Setor Santos Dumont ,65,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-30,Setor Santos Dumont ,65,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-31,Setor Santos Dumont ,91,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-01,Setor Santos Dumont ,46,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-02,Setor Santos Dumont ,49,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-03,Setor Santos Dumont ,49,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-04,Setor Santos Dumont ,49,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-06,Setor Santos Dumont ,49,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-07,Setor Santos Dumont ,49,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-08,Setor Santos Dumont ,49,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-09,Setor Santos Dumont ,49,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-07-10,Setor Santos Dumont ,49,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-25,Setor Santos Dumont ,161,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-26,Setor Santos Dumont ,161,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-27,Setor Santos Dumont ,161,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-28,Setor Santos Dumont ,161,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-31,Setor Santos Dumont ,192,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-01,Setor Santos Dumont ,91,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-02,Setor Santos Dumont ,91,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-03,Setor Santos Dumont ,91,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-04,Setor Santos Dumont ,92,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-05,Setor Santos Dumont ,92,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-06,Setor Santos Dumont ,92,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-07,Setor Santos Dumont ,92,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-08,Setor Santos Dumont ,92,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-09,Setor Santos Dumont ,92,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-10,Setor Santos Dumont ,92,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-11,Setor Santos Dumont ,92,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-12,Setor Santos Dumont ,92,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-13,Setor Santos Dumont ,92,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-14,Setor Santos Dumont ,92,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-17,Setor Santos Dumont ,152,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-18,Setor Santos Dumont ,152,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-19,Setor Santos Dumont ,152,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-20,Setor Santos Dumont ,161,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-21,Setor Santos Dumont ,161,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-22,Setor Santos Dumont ,161,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-23,Setor Santos Dumont ,161,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-08-24,Setor Santos Dumont ,161,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-01,Setor Santos Dumont ,207,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-02,Setor Santos Dumont ,207,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-03,Setor Santos Dumont ,207,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-04,Setor Santos Dumont ,211,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-05,Setor Santos Dumont ,211,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-06,Setor Santos Dumont ,230,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-07,Setor Santos Dumont ,230,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-08,Setor Santos Dumont ,230,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-09,Setor Santos Dumont ,230,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-10,Setor Santos Dumont ,230,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-11,Setor Santos Dumont ,230,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-14,Setor Santos Dumont ,251,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-15,Setor Santos Dumont ,251,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-16,Setor Santos Dumont ,267,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-09-17,Setor Santos Dumont ,267,74463-430,"-16.6497997,-49.3477087",Confirmed
2020-06-11,Vila Santa Helena ,12,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-06-12,Vila Santa Helena ,12,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-06-13,Vila Santa Helena ,12,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-06-15,Vila Santa Helena ,12,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-06-21,Vila Santa Helena ,21,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-06-22,Vila Santa Helena ,21,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-06-23,Vila Santa Helena ,23,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-06-24,Vila Santa Helena ,24,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-06-25,Vila Santa Helena ,24,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-06-26,Vila Santa Helena ,25,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-06-28,Vila Santa Helena ,25,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-06-29,Vila Santa Helena ,28,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-06-30,Vila Santa Helena ,29,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-13,Vila Santa Helena ,31,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-14,Vila Santa Helena ,31,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-15,Vila Santa Helena ,31,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-16,Vila Santa Helena ,38,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-17,Vila Santa Helena ,42,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-18,Vila Santa Helena ,42,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-19,Vila Santa Helena ,42,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-20,Vila Santa Helena ,44,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-21,Vila Santa Helena ,44,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-22,Vila Santa Helena ,46,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-23,Vila Santa Helena ,46,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-24,Vila Santa Helena ,46,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-25,Vila Santa Helena ,46,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-27,Vila Santa Helena ,46,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-28,Vila Santa Helena ,46,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-29,Vila Santa Helena ,46,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-30,Vila Santa Helena ,46,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-31,Vila Santa Helena ,71,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-01,Vila Santa Helena ,29,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-02,Vila Santa Helena ,31,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-03,Vila Santa Helena ,31,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-04,Vila Santa Helena ,31,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-06,Vila Santa Helena ,31,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-07,Vila Santa Helena ,31,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-08,Vila Santa Helena ,31,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-09,Vila Santa Helena ,31,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-07-10,Vila Santa Helena ,31,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-25,Vila Santa Helena ,132,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-26,Vila Santa Helena ,132,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-27,Vila Santa Helena ,132,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-28,Vila Santa Helena ,132,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-31,Vila Santa Helena ,147,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-01,Vila Santa Helena ,71,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-02,Vila Santa Helena ,71,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-03,Vila Santa Helena ,71,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-04,Vila Santa Helena ,84,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-05,Vila Santa Helena ,84,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-06,Vila Santa Helena ,84,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-07,Vila Santa Helena ,84,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-08,Vila Santa Helena ,105,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-09,Vila Santa Helena ,105,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-10,Vila Santa Helena ,105,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-11,Vila Santa Helena ,105,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-12,Vila Santa Helena ,111,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-13,Vila Santa Helena ,111,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-14,Vila Santa Helena ,111,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-17,Vila Santa Helena ,117,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-18,Vila Santa Helena ,117,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-19,Vila Santa Helena ,117,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-20,Vila Santa Helena ,132,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-21,Vila Santa Helena ,132,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-22,Vila Santa Helena ,132,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-23,Vila Santa Helena ,132,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-08-24,Vila Santa Helena ,132,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-01,Vila Santa Helena ,154,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-02,Vila Santa Helena ,154,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-03,Vila Santa Helena ,154,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-04,Vila Santa Helena ,156,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-05,Vila Santa Helena ,156,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-06,Vila Santa Helena ,158,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-07,Vila Santa Helena ,158,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-08,Vila Santa Helena ,158,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-09,Vila Santa Helena ,158,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-10,Vila Santa Helena ,158,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-11,Vila Santa Helena ,158,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-14,Vila Santa Helena ,176,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-15,Vila Santa Helena ,176,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-16,Vila Santa Helena ,206,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-09-17,Vila Santa Helena ,206,74555-370,"-16.6577718,-49.2836964",Confirmed
2020-06-11,Res. Granville ,12,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-06-12,Res. Granville ,12,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-06-13,Res. Granville ,13,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-06-15,Res. Granville ,13,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-06-16,Res. Granville ,13,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-06-17,Res. Granville ,13,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-06-18,Res. Granville ,13,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-06-19,Res. Granville ,13,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-06-20,Res. Granville ,13,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-06-24,Res. Granville ,21,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-06-25,Res. Granville ,21,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-06-26,Res. Granville ,24,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-06-28,Res. Granville ,24,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-06-29,Res. Granville ,27,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-06-30,Res. Granville ,27,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-13,Res. Granville ,29,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-14,Res. Granville ,29,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-15,Res. Granville ,29,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-16,Res. Granville ,45,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-17,Res. Granville ,47,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-18,Res. Granville ,47,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-19,Res. Granville ,47,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-20,Res. Granville ,47,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-21,Res. Granville ,47,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-22,Res. Granville ,47,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-23,Res. Granville ,47,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-24,Res. Granville ,47,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-25,Res. Granville ,47,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-27,Res. Granville ,47,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-28,Res. Granville ,47,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-29,Res. Granville ,47,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-30,Res. Granville ,47,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-31,Res. Granville ,62,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-01,Res. Granville ,27,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-02,Res. Granville ,29,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-03,Res. Granville ,29,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-04,Res. Granville ,29,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-06,Res. Granville ,29,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-07,Res. Granville ,29,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-08,Res. Granville ,29,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-09,Res. Granville ,29,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-07-10,Res. Granville ,29,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-25,Res. Granville ,88,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-26,Res. Granville ,88,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-27,Res. Granville ,88,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-28,Res. Granville ,88,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-31,Res. Granville ,98,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-01,Res. Granville ,62,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-02,Res. Granville ,62,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-03,Res. Granville ,62,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-04,Res. Granville ,67,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-05,Res. Granville ,67,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-06,Res. Granville ,67,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-07,Res. Granville ,67,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-08,Res. Granville ,77,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-09,Res. Granville ,77,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-10,Res. Granville ,77,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-11,Res. Granville ,77,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-12,Res. Granville ,81,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-13,Res. Granville ,81,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-14,Res. Granville ,81,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-17,Res. Granville ,82,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-18,Res. Granville ,82,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-19,Res. Granville ,82,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-20,Res. Granville ,88,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-21,Res. Granville ,88,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-22,Res. Granville ,88,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-23,Res. Granville ,88,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-08-24,Res. Granville ,88,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-09-01,Res. Granville ,101,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-09-02,Res. Granville ,101,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-09-03,Res. Granville ,101,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-09-04,Res. Granville ,103,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-09-05,Res. Granville ,103,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-09-06,Res. Granville ,110,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-09-07,Res. Granville ,110,74366-028,"-16.7126171,-49.3277441",Confirmed
2020-09-08,Res. Granville ,110,74366-028,"-16.7126171,-49.3277441",Confirmed
