data,bairro,qtd_casos,regiao
2020-05-21,Jardim América,36,Sul
2020-05-01,Jardim América,13,Sul
2020-05-04,Jardim América,15,Sul
2020-05-05,Jardim América,17,Sul
2020-05-06,Jardim América,17,Sul
2020-05-07,Jardim América,17,Sul
2020-05-08,Jardim América,17,Sul
2020-05-09,Jardim América,17,Sul
2020-05-10,Jardim América,17,Sul
2020-05-12,Jardim América,23,Sul
2020-05-13,Jardim América,26,Sul
2020-05-14,Jardim América,26,Sul
2020-05-15,Jardim América,29,Sul
2020-05-19,Jardim América,32,Sul
2020-05-20,Jardim América,33,Sul
2020-05-22,Jardim América,39,Sul
2020-05-23,Jardim América,44,Sul
2020-05-24,Jardim América,44,Sul
2020-05-25,Jardim América,44,Sul
2020-05-26,Jardim América,44,Sul
2020-05-27,Jardim América,44,Sul
2020-05-28,Jardim América,46,Sul
2020-05-29,Jardim América,51,Sul
2020-05-30,Jardim América,51,Sul
2020-05-31,Jardim América,54,Sul
2020-06-01,Jardim América,57,Sul
2020-06-02,Jardim América,57,Sul
2020-06-03,Jardim América,62,Sul
2020-06-04,Jardim América,63,Sul
2020-06-05,Jardim América,69,Sul
2020-06-06,Jardim América,69,Sul
2020-06-07,Jardim América,73,Sul
2020-06-08,Jardim América,73,Sul
2020-06-09,Jardim América,73,Sul
2020-06-10,Jardim América,78,Sul
2020-06-11,Jardim América,78,Sul
2020-06-12,Jardim América,78,Sul
2020-06-13,Jardim América,86,Sul
2020-06-15,Jardim América,86,Sul
2020-06-16,Jardim América,88,Sul
2020-06-17,Jardim América,88,Sul
2020-06-18,Jardim América,88,Sul
2020-06-19,Jardim América,88,Sul
2020-06-20,Jardim América,88,Sul
2020-06-21,Jardim América,106,Sul
2020-06-22,Jardim América,106,Sul
2020-06-23,Jardim América,128,Sul
2020-06-24,Jardim América,142,Sul
2020-06-25,Jardim América,142,Sul
2020-06-26,Jardim América,149,Sul
2020-06-28,Jardim América,149,Sul
2020-06-29,Jardim América,167,Sul
2020-06-30,Jardim América,170,Sul
2020-07-13,Jardim América,181,Sul
2020-07-14,Jardim América,181,Sul
2020-07-15,Jardim América,181,Sul
2020-07-16,Jardim América,272,Sul
2020-07-17,Jardim América,280,Sul
2020-07-18,Jardim América,280,Sul
2020-07-19,Jardim América,280,Sul
2020-07-20,Jardim América,288,Sul
2020-07-21,Jardim América,288,Sul
2020-07-22,Jardim América,293,Sul
2020-07-23,Jardim América,293,Sul
2020-07-24,Jardim América,293,Sul
2020-07-25,Jardim América,293,Sul
2020-07-27,Jardim América,293,Sul
2020-07-28,Jardim América,293,Sul
2020-07-29,Jardim América,293,Sul
2020-07-30,Jardim América,293,Sul
2020-07-31,Jardim América,406,Sul
2020-07-01,Jardim América,170,Sul
2020-07-02,Jardim América,181,Sul
2020-07-03,Jardim América,181,Sul
2020-07-04,Jardim América,181,Sul
2020-07-06,Jardim América,181,Sul
2020-07-07,Jardim América,181,Sul
2020-07-08,Jardim América,181,Sul
2020-07-09,Jardim América,181,Sul
2020-07-10,Jardim América,181,Sul
2020-08-25,Jardim América,722,Sul
2020-08-26,Jardim América,722,Sul
2020-08-27,Jardim América,722,Sul
2020-08-28,Jardim América,722,Sul
2020-08-31,Jardim América,828,Sul
2020-08-01,Jardim América,406,Sul
2020-08-02,Jardim América,406,Sul
2020-08-03,Jardim América,406,Sul
2020-08-04,Jardim América,471,Sul
2020-08-05,Jardim América,471,Sul
2020-08-06,Jardim América,471,Sul
2020-08-07,Jardim América,471,Sul
2020-08-08,Jardim América,554,Sul
2020-08-09,Jardim América,554,Sul
2020-08-10,Jardim América,554,Sul
2020-08-11,Jardim América,554,Sul
2020-08-12,Jardim América,614,Sul
2020-08-13,Jardim América,614,Sul
2020-08-14,Jardim América,614,Sul
2020-08-17,Jardim América,654,Sul
2020-08-18,Jardim América,654,Sul
2020-08-19,Jardim América,654,Sul
2020-08-20,Jardim América,722,Sul
2020-08-21,Jardim América,722,Sul
2020-08-22,Jardim América,722,Sul
2020-08-23,Jardim América,722,Sul
2020-08-24,Jardim América,722,Sul
2020-09-01,Jardim América,902,Sul
2020-09-02,Jardim América,902,Sul
2020-09-03,Jardim América,902,Sul
2020-09-04,Jardim América,911,Sul
2020-09-05,Jardim América,911,Sul
2020-09-06,Jardim América,959,Sul
2020-09-07,Jardim América,959,Sul
2020-09-08,Jardim América,959,Sul
2020-09-09,Jardim América,959,Sul
2020-09-10,Jardim América,959,Sul
2020-09-11,Jardim América,959,Sul
2020-09-14,Jardim América,1100,Sul
2020-09-15,Jardim América,1100,Sul
2020-09-16,Jardim América,1240,Sul
2020-09-17,Jardim América,1240,Sul
2020-05-02,Setor Jaó,10,Norte
2020-04-29,Setor Jaó,10,Norte
2020-04-30,Setor Jaó,10,Norte
2020-05-03,Setor Jaó,10,Norte
2020-05-11,Setor Jaó,11,Norte
2020-05-16,Setor Jaó,12,Norte
2020-05-17,Setor Jaó,12,Norte
2020-05-18,Setor Jaó,12,Norte
2020-05-21,Setor Jaó,12,Norte
2020-05-01,Setor Jaó,10,Norte
2020-05-04,Setor Jaó,10,Norte
2020-05-05,Setor Jaó,10,Norte
2020-05-06,Setor Jaó,10,Norte
2020-05-07,Setor Jaó,10,Norte
2020-05-08,Setor Jaó,10,Norte
2020-05-09,Setor Jaó,10,Norte
2020-05-10,Setor Jaó,10,Norte
2020-05-12,Setor Jaó,11,Norte
2020-05-13,Setor Jaó,12,Norte
2020-05-14,Setor Jaó,12,Norte
2020-05-15,Setor Jaó,12,Norte
2020-05-19,Setor Jaó,12,Norte
2020-05-20,Setor Jaó,12,Norte
2020-05-22,Setor Jaó,12,Norte
2020-05-23,Setor Jaó,12,Norte
2020-05-24,Setor Jaó,12,Norte
2020-05-25,Setor Jaó,15,Norte
2020-05-26,Setor Jaó,12,Norte
2020-05-27,Setor Jaó,15,Norte
2020-05-28,Setor Jaó,12,Norte
2020-05-29,Setor Jaó,12,Norte
2020-05-30,Setor Jaó,12,Norte
2020-05-31,Setor Jaó,13,Norte
2020-06-01,Setor Jaó,13,Norte
2020-06-02,Setor Jaó,13,Norte
2020-06-03,Setor Jaó,15,Norte
2020-06-10,Setor Jaó,22,Norte
2020-06-11,Setor Jaó,22,Norte
2020-06-12,Setor Jaó,23,Norte
2020-06-13,Setor Jaó,24,Norte
2020-06-15,Setor Jaó,24,Norte
2020-06-16,Setor Jaó,26,Norte
2020-06-17,Setor Jaó,26,Norte
2020-06-18,Setor Jaó,26,Norte
2020-06-19,Setor Jaó,26,Norte
2020-06-20,Setor Jaó,26,Norte
2020-06-21,Setor Jaó,32,Norte
2020-06-22,Setor Jaó,32,Norte
2020-06-23,Setor Jaó,37,Norte
2020-06-24,Setor Jaó,40,Norte
2020-06-25,Setor Jaó,40,Norte
2020-06-26,Setor Jaó,41,Norte
2020-06-28,Setor Jaó,41,Norte
2020-06-29,Setor Jaó,43,Norte
2020-06-30,Setor Jaó,44,Norte
2020-07-13,Setor Jaó,46,Norte
2020-07-14,Setor Jaó,46,Norte
2020-07-15,Setor Jaó,46,Norte
2020-07-16,Setor Jaó,50,Norte
2020-07-17,Setor Jaó,50,Norte
2020-07-18,Setor Jaó,50,Norte
2020-07-19,Setor Jaó,50,Norte
2020-07-20,Setor Jaó,52,Norte
2020-07-21,Setor Jaó,52,Norte
2020-07-22,Setor Jaó,52,Norte
2020-07-23,Setor Jaó,52,Norte
2020-07-24,Setor Jaó,52,Norte
2020-07-25,Setor Jaó,52,Norte
2020-07-27,Setor Jaó,52,Norte
2020-07-28,Setor Jaó,52,Norte
2020-07-29,Setor Jaó,52,Norte
2020-07-30,Setor Jaó,52,Norte
2020-07-31,Setor Jaó,64,Norte
2020-07-01,Setor Jaó,44,Norte
2020-07-02,Setor Jaó,46,Norte
2020-07-03,Setor Jaó,46,Norte
2020-07-04,Setor Jaó,46,Norte
2020-07-06,Setor Jaó,46,Norte
2020-07-07,Setor Jaó,46,Norte
2020-07-08,Setor Jaó,46,Norte
2020-07-09,Setor Jaó,46,Norte
2020-07-10,Setor Jaó,46,Norte
2020-08-25,Setor Jaó,121,Norte
2020-08-26,Setor Jaó,121,Norte
2020-08-27,Setor Jaó,121,Norte
2020-08-28,Setor Jaó,121,Norte
2020-08-31,Setor Jaó,136,Norte
2020-08-01,Setor Jaó,64,Norte
2020-08-02,Setor Jaó,64,Norte
2020-08-03,Setor Jaó,64,Norte
2020-08-04,Setor Jaó,74,Norte
2020-08-05,Setor Jaó,74,Norte
2020-08-06,Setor Jaó,74,Norte
2020-08-07,Setor Jaó,74,Norte
2020-08-08,Setor Jaó,85,Norte
2020-08-09,Setor Jaó,85,Norte
2020-08-10,Setor Jaó,85,Norte
2020-08-11,Setor Jaó,85,Norte
2020-08-12,Setor Jaó,95,Norte
2020-08-13,Setor Jaó,95,Norte
2020-08-14,Setor Jaó,95,Norte
2020-08-17,Setor Jaó,111,Norte
2020-08-18,Setor Jaó,111,Norte
2020-08-19,Setor Jaó,111,Norte
2020-08-20,Setor Jaó,121,Norte
2020-08-21,Setor Jaó,121,Norte
2020-08-22,Setor Jaó,121,Norte
2020-08-23,Setor Jaó,121,Norte
2020-08-24,Setor Jaó,121,Norte
2020-09-01,Setor Jaó,140,Norte
2020-09-02,Setor Jaó,140,Norte
2020-09-03,Setor Jaó,140,Norte
2020-09-04,Setor Jaó,146,Norte
2020-09-05,Setor Jaó,146,Norte
2020-09-06,Setor Jaó,156,Norte
2020-09-07,Setor Jaó,156,Norte
2020-09-08,Setor Jaó,156,Norte
2020-09-09,Setor Jaó,156,Norte
2020-09-10,Setor Jaó,156,Norte
2020-09-11,Setor Jaó,156,Norte
2020-09-14,Setor Jaó,170,Norte
2020-09-15,Setor Jaó,170,Norte
2020-09-16,Setor Jaó,180,Norte
2020-09-17,Setor Jaó,180,Norte
2020-05-02,Setor Pedro Ludovico,10,Sul
2020-04-29,Setor Pedro Ludovico,9,Sul
2020-04-30,Setor Pedro Ludovico,10,Sul
2020-05-03,Setor Pedro Ludovico,10,Sul
2020-05-11,Setor Pedro Ludovico,20,Sul
2020-05-16,Setor Pedro Ludovico,25,Sul
2020-05-17,Setor Pedro Ludovico,25,Sul
2020-05-18,Setor Pedro Ludovico,26,Sul
2020-05-21,Setor Pedro Ludovico,27,Sul
2020-05-01,Setor Pedro Ludovico,10,Sul
2020-05-04,Setor Pedro Ludovico,10,Sul
2020-05-05,Setor Pedro Ludovico,12,Sul
2020-05-06,Setor Pedro Ludovico,12,Sul
2020-05-07,Setor Pedro Ludovico,12,Sul
2020-05-08,Setor Pedro Ludovico,12,Sul
2020-05-09,Setor Pedro Ludovico,12,Sul
2020-05-10,Setor Pedro Ludovico,12,Sul
2020-05-12,Setor Pedro Ludovico,20,Sul
2020-05-13,Setor Pedro Ludovico,24,Sul
2020-05-14,Setor Pedro Ludovico,25,Sul
2020-05-15,Setor Pedro Ludovico,25,Sul
2020-05-19,Setor Pedro Ludovico,26,Sul
2020-05-20,Setor Pedro Ludovico,27,Sul
2020-05-22,Setor Pedro Ludovico,27,Sul
2020-05-23,Setor Pedro Ludovico,29,Sul
2020-05-24,Setor Pedro Ludovico,29,Sul
2020-05-25,Setor Pedro Ludovico,32,Sul
2020-05-26,Setor Pedro Ludovico,30,Sul
2020-05-27,Setor Pedro Ludovico,32,Sul
2020-05-28,Setor Pedro Ludovico,31,Sul
2020-05-29,Setor Pedro Ludovico,32,Sul
2020-05-30,Setor Pedro Ludovico,32,Sul
2020-05-31,Setor Pedro Ludovico,32,Sul
2020-06-01,Setor Pedro Ludovico,37,Sul
2020-06-02,Setor Pedro Ludovico,37,Sul
2020-06-03,Setor Pedro Ludovico,40,Sul
2020-06-04,Setor Pedro Ludovico,41,Sul
2020-06-05,Setor Pedro Ludovico,45,Sul
2020-06-06,Setor Pedro Ludovico,45,Sul
2020-06-07,Setor Pedro Ludovico,50,Sul
2020-06-08,Setor Pedro Ludovico,50,Sul
2020-06-09,Setor Pedro Ludovico,50,Sul
2020-06-10,Setor Pedro Ludovico,54,Sul
2020-06-11,Setor Pedro Ludovico,54,Sul
2020-06-12,Setor Pedro Ludovico,56,Sul
2020-06-13,Setor Pedro Ludovico,63,Sul
2020-06-15,Setor Pedro Ludovico,64,Sul
2020-06-16,Setor Pedro Ludovico,65,Sul
2020-06-17,Setor Pedro Ludovico,65,Sul
2020-06-18,Setor Pedro Ludovico,65,Sul
2020-06-19,Setor Pedro Ludovico,65,Sul
2020-06-20,Setor Pedro Ludovico,65,Sul
2020-06-21,Setor Pedro Ludovico,82,Sul
2020-06-22,Setor Pedro Ludovico,82,Sul
2020-06-23,Setor Pedro Ludovico,91,Sul
2020-06-24,Setor Pedro Ludovico,105,Sul
2020-06-25,Setor Pedro Ludovico,105,Sul
2020-06-26,Setor Pedro Ludovico,106,Sul
2020-06-28,Setor Pedro Ludovico,106,Sul
2020-06-29,Setor Pedro Ludovico,113,Sul
2020-06-30,Setor Pedro Ludovico,119,Sul
2020-07-13,Setor Pedro Ludovico,125,Sul
2020-07-14,Setor Pedro Ludovico,125,Sul
2020-07-15,Setor Pedro Ludovico,125,Sul
2020-07-16,Setor Pedro Ludovico,175,Sul
2020-07-17,Setor Pedro Ludovico,175,Sul
2020-07-18,Setor Pedro Ludovico,175,Sul
2020-07-19,Setor Pedro Ludovico,175,Sul
2020-07-20,Setor Pedro Ludovico,179,Sul
2020-07-21,Setor Pedro Ludovico,179,Sul
2020-07-22,Setor Pedro Ludovico,181,Sul
2020-07-23,Setor Pedro Ludovico,181,Sul
2020-07-24,Setor Pedro Ludovico,181,Sul
2020-07-25,Setor Pedro Ludovico,181,Sul
2020-07-27,Setor Pedro Ludovico,181,Sul
2020-07-28,Setor Pedro Ludovico,181,Sul
2020-07-29,Setor Pedro Ludovico,181,Sul
2020-07-30,Setor Pedro Ludovico,181,Sul
2020-07-31,Setor Pedro Ludovico,252,Sul
2020-07-01,Setor Pedro Ludovico,119,Sul
2020-07-02,Setor Pedro Ludovico,125,Sul
2020-07-03,Setor Pedro Ludovico,125,Sul
2020-07-04,Setor Pedro Ludovico,125,Sul
2020-07-06,Setor Pedro Ludovico,125,Sul
2020-07-07,Setor Pedro Ludovico,125,Sul
2020-07-08,Setor Pedro Ludovico,125,Sul
2020-07-09,Setor Pedro Ludovico,125,Sul
2020-07-10,Setor Pedro Ludovico,125,Sul
2020-08-25,Setor Pedro Ludovico,471,Sul
2020-08-26,Setor Pedro Ludovico,471,Sul
2020-08-27,Setor Pedro Ludovico,471,Sul
2020-08-28,Setor Pedro Ludovico,471,Sul
2020-08-31,Setor Pedro Ludovico,560,Sul
2020-08-01,Setor Pedro Ludovico,252,Sul
2020-08-02,Setor Pedro Ludovico,252,Sul
2020-08-03,Setor Pedro Ludovico,252,Sul
2020-08-04,Setor Pedro Ludovico,302,Sul
2020-08-05,Setor Pedro Ludovico,302,Sul
2020-08-06,Setor Pedro Ludovico,302,Sul
2020-08-07,Setor Pedro Ludovico,302,Sul
2020-08-08,Setor Pedro Ludovico,383,Sul
2020-08-09,Setor Pedro Ludovico,383,Sul
2020-08-10,Setor Pedro Ludovico,383,Sul
2020-08-11,Setor Pedro Ludovico,383,Sul
2020-08-12,Setor Pedro Ludovico,419,Sul
2020-08-13,Setor Pedro Ludovico,419,Sul
2020-08-14,Setor Pedro Ludovico,419,Sul
2020-08-17,Setor Pedro Ludovico,432,Sul
2020-08-18,Setor Pedro Ludovico,432,Sul
2020-08-19,Setor Pedro Ludovico,432,Sul
2020-08-20,Setor Pedro Ludovico,471,Sul
2020-08-21,Setor Pedro Ludovico,471,Sul
2020-08-22,Setor Pedro Ludovico,471,Sul
2020-08-23,Setor Pedro Ludovico,471,Sul
2020-08-24,Setor Pedro Ludovico,471,Sul
2020-09-01,Setor Pedro Ludovico,596,Sul
2020-09-02,Setor Pedro Ludovico,596,Sul
2020-09-03,Setor Pedro Ludovico,596,Sul
2020-09-04,Setor Pedro Ludovico,600,Sul
2020-09-05,Setor Pedro Ludovico,600,Sul
2020-09-06,Setor Pedro Ludovico,643,Sul
2020-09-07,Setor Pedro Ludovico,643,Sul
2020-09-08,Setor Pedro Ludovico,643,Sul
2020-09-09,Setor Pedro Ludovico,643,Sul
2020-09-10,Setor Pedro Ludovico,643,Sul
2020-09-11,Setor Pedro Ludovico,643,Sul
2020-09-14,Setor Pedro Ludovico,734,Sul
2020-09-15,Setor Pedro Ludovico,734,Sul
2020-09-16,Setor Pedro Ludovico,778,Sul
2020-09-17,Setor Pedro Ludovico,778,Sul
2020-05-02,Setor Aeroporto,8,Centro Oeste
2020-04-29,Setor Aeroporto,8,Centro Oeste
2020-04-30,Setor Aeroporto,8,Centro Oeste
2020-05-03,Setor Aeroporto,9,Centro Oeste
2020-05-11,Setor Aeroporto,14,Centro Oeste
2020-05-16,Setor Aeroporto,19,Centro Oeste
2020-05-17,Setor Aeroporto,19,Centro Oeste
2020-05-18,Setor Aeroporto,19,Centro Oeste
2020-05-21,Setor Aeroporto,22,Centro Oeste
2020-05-01,Setor Aeroporto,8,Centro Oeste
2020-05-04,Setor Aeroporto,10,Centro Oeste
2020-05-05,Setor Aeroporto,10,Centro Oeste
2020-05-06,Setor Aeroporto,10,Centro Oeste
2020-05-07,Setor Aeroporto,11,Centro Oeste
2020-05-08,Setor Aeroporto,12,Centro Oeste
2020-05-09,Setor Aeroporto,12,Centro Oeste
2020-05-10,Setor Aeroporto,12,Centro Oeste
2020-05-12,Setor Aeroporto,14,Centro Oeste
2020-05-13,Setor Aeroporto,15,Centro Oeste
2020-05-14,Setor Aeroporto,15,Centro Oeste
2020-05-15,Setor Aeroporto,19,Centro Oeste
2020-05-19,Setor Aeroporto,19,Centro Oeste
2020-05-20,Setor Aeroporto,20,Centro Oeste
2020-05-22,Setor Aeroporto,23,Centro Oeste
2020-05-23,Setor Aeroporto,26,Centro Oeste
2020-05-24,Setor Aeroporto,26,Centro Oeste
2020-05-25,Setor Aeroporto,26,Centro Oeste
2020-05-26,Setor Aeroporto,26,Centro Oeste
2020-05-27,Setor Aeroporto,26,Centro Oeste
2020-05-28,Setor Aeroporto,27,Centro Oeste
2020-05-29,Setor Aeroporto,28,Centro Oeste
2020-05-30,Setor Aeroporto,28,Centro Oeste
2020-05-31,Setor Aeroporto,28,Centro Oeste
2020-06-01,Setor Aeroporto,28,Centro Oeste
2020-06-02,Setor Aeroporto,28,Centro Oeste
2020-06-03,Setor Aeroporto,28,Centro Oeste
2020-06-04,Setor Aeroporto,28,Centro Oeste
2020-06-05,Setor Aeroporto,31,Centro Oeste
2020-06-06,Setor Aeroporto,31,Centro Oeste
2020-06-07,Setor Aeroporto,34,Centro Oeste
2020-06-08,Setor Aeroporto,34,Centro Oeste
2020-06-09,Setor Aeroporto,34,Centro Oeste
2020-06-10,Setor Aeroporto,35,Centro Oeste
2020-06-11,Setor Aeroporto,35,Centro Oeste
2020-06-12,Setor Aeroporto,35,Centro Oeste
2020-06-13,Setor Aeroporto,36,Centro Oeste
2020-06-15,Setor Aeroporto,36,Centro Oeste
2020-06-16,Setor Aeroporto,37,Centro Oeste
2020-06-17,Setor Aeroporto,37,Centro Oeste
2020-06-18,Setor Aeroporto,37,Centro Oeste
2020-06-19,Setor Aeroporto,37,Centro Oeste
2020-06-20,Setor Aeroporto,37,Centro Oeste
2020-06-21,Setor Aeroporto,41,Centro Oeste
2020-06-22,Setor Aeroporto,41,Centro Oeste
2020-06-23,Setor Aeroporto,50,Centro Oeste
2020-06-24,Setor Aeroporto,53,Centro Oeste
2020-06-25,Setor Aeroporto,53,Centro Oeste
2020-06-26,Setor Aeroporto,60,Centro Oeste
2020-06-28,Setor Aeroporto,60,Centro Oeste
2020-06-29,Setor Aeroporto,67,Centro Oeste
2020-06-30,Setor Aeroporto,68,Centro Oeste
2020-07-13,Setor Aeroporto,71,Centro Oeste
2020-07-14,Setor Aeroporto,71,Centro Oeste
2020-07-15,Setor Aeroporto,71,Centro Oeste
2020-07-16,Setor Aeroporto,98,Centro Oeste
2020-07-17,Setor Aeroporto,103,Centro Oeste
2020-07-18,Setor Aeroporto,103,Centro Oeste
2020-07-19,Setor Aeroporto,103,Centro Oeste
2020-07-20,Setor Aeroporto,104,Centro Oeste
2020-07-21,Setor Aeroporto,104,Centro Oeste
2020-07-22,Setor Aeroporto,104,Centro Oeste
2020-07-23,Setor Aeroporto,104,Centro Oeste
2020-07-24,Setor Aeroporto,104,Centro Oeste
2020-07-25,Setor Aeroporto,104,Centro Oeste
2020-07-27,Setor Aeroporto,104,Centro Oeste
2020-07-28,Setor Aeroporto,104,Centro Oeste
2020-07-29,Setor Aeroporto,104,Centro Oeste
2020-07-30,Setor Aeroporto,104,Centro Oeste
2020-07-31,Setor Aeroporto,137,Centro Oeste
2020-07-01,Setor Aeroporto,68,Centro Oeste
2020-07-02,Setor Aeroporto,71,Centro Oeste
2020-07-03,Setor Aeroporto,71,Centro Oeste
2020-07-04,Setor Aeroporto,71,Centro Oeste
2020-07-06,Setor Aeroporto,71,Centro Oeste
2020-07-07,Setor Aeroporto,71,Centro Oeste
2020-07-08,Setor Aeroporto,71,Centro Oeste
2020-07-09,Setor Aeroporto,71,Centro Oeste
2020-07-10,Setor Aeroporto,71,Centro Oeste
2020-08-25,Setor Aeroporto,239,Centro Oeste
2020-08-26,Setor Aeroporto,239,Centro Oeste
2020-08-27,Setor Aeroporto,239,Centro Oeste
2020-08-28,Setor Aeroporto,239,Centro Oeste
2020-08-31,Setor Aeroporto,270,Centro Oeste
2020-08-01,Setor Aeroporto,137,Centro Oeste
2020-08-02,Setor Aeroporto,137,Centro Oeste
2020-08-03,Setor Aeroporto,137,Centro Oeste
2020-08-04,Setor Aeroporto,157,Centro Oeste
2020-08-05,Setor Aeroporto,157,Centro Oeste
2020-08-06,Setor Aeroporto,157,Centro Oeste
2020-08-07,Setor Aeroporto,157,Centro Oeste
2020-08-08,Setor Aeroporto,194,Centro Oeste
2020-08-09,Setor Aeroporto,194,Centro Oeste
2020-08-10,Setor Aeroporto,194,Centro Oeste
2020-08-11,Setor Aeroporto,194,Centro Oeste
2020-08-12,Setor Aeroporto,211,Centro Oeste
2020-08-13,Setor Aeroporto,211,Centro Oeste
2020-08-14,Setor Aeroporto,211,Centro Oeste
2020-08-17,Setor Aeroporto,221,Centro Oeste
2020-08-18,Setor Aeroporto,221,Centro Oeste
2020-08-19,Setor Aeroporto,221,Centro Oeste
2020-08-20,Setor Aeroporto,239,Centro Oeste
2020-08-21,Setor Aeroporto,239,Centro Oeste
2020-08-22,Setor Aeroporto,239,Centro Oeste
2020-08-23,Setor Aeroporto,239,Centro Oeste
2020-08-24,Setor Aeroporto,239,Centro Oeste
2020-09-01,Setor Aeroporto,282,Centro Oeste
2020-09-02,Setor Aeroporto,282,Centro Oeste
2020-09-03,Setor Aeroporto,282,Centro Oeste
2020-09-04,Setor Aeroporto,285,Centro Oeste
2020-09-05,Setor Aeroporto,285,Centro Oeste
2020-09-06,Setor Aeroporto,288,Centro Oeste
2020-09-07,Setor Aeroporto,288,Centro Oeste
2020-09-08,Setor Aeroporto,288,Centro Oeste
2020-09-09,Setor Aeroporto,288,Centro Oeste
2020-09-10,Setor Aeroporto,288,Centro Oeste
2020-09-11,Setor Aeroporto,288,Centro Oeste
2020-09-14,Setor Aeroporto,319,Centro Oeste
2020-09-15,Setor Aeroporto,319,Centro Oeste
2020-09-16,Setor Aeroporto,340,Centro Oeste
2020-09-17,Setor Aeroporto,340,Centro Oeste
2020-05-02,Setor Leste Universitário,8,Centro Oeste
2020-04-29,Setor Leste Universitário,8,Centro Oeste
2020-04-30,Setor Leste Universitário,8,Centro Oeste
2020-05-03,Setor Leste Universitário,10,Centro Oeste
2020-05-11,Setor Leste Universitário,15,Centro Oeste
2020-05-16,Setor Leste Universitário,18,Centro Oeste
2020-05-17,Setor Leste Universitário,18,Centro Oeste
2020-05-18,Setor Leste Universitário,20,Centro Oeste
2020-05-21,Setor Leste Universitário,22,Centro Oeste
2020-05-01,Setor Leste Universitário,8,Centro Oeste
2020-05-04,Setor Leste Universitário,10,Centro Oeste
2020-05-05,Setor Leste Universitário,10,Centro Oeste
2020-05-06,Setor Leste Universitário,10,Centro Oeste
2020-05-07,Setor Leste Universitário,10,Centro Oeste
2020-05-08,Setor Leste Universitário,10,Centro Oeste
2020-05-09,Setor Leste Universitário,10,Centro Oeste
2020-05-10,Setor Leste Universitário,10,Centro Oeste
2020-05-12,Setor Leste Universitário,15,Centro Oeste
2020-05-13,Setor Leste Universitário,15,Centro Oeste
2020-05-14,Setor Leste Universitário,15,Centro Oeste
2020-05-15,Setor Leste Universitário,18,Centro Oeste
2020-05-19,Setor Leste Universitário,21,Centro Oeste
2020-05-20,Setor Leste Universitário,21,Centro Oeste
2020-05-22,Setor Leste Universitário,22,Centro Oeste
2020-05-23,Setor Leste Universitário,23,Centro Oeste
2020-05-24,Setor Leste Universitário,25,Centro Oeste
2020-05-25,Setor Leste Universitário,25,Centro Oeste
2020-05-26,Setor Leste Universitário,26,Centro Oeste
2020-05-27,Setor Leste Universitário,25,Centro Oeste
2020-05-28,Setor Leste Universitário,30,Centro Oeste
2020-05-29,Setor Leste Universitário,30,Centro Oeste
2020-05-30,Setor Leste Universitário,30,Centro Oeste
2020-05-31,Setor Leste Universitário,31,Centro Oeste
2020-06-01,Setor Leste Universitário,32,Centro Oeste
2020-06-02,Setor Leste Universitário,32,Centro Oeste
2020-06-03,Setor Leste Universitário,33,Centro Oeste
2020-06-04,Setor Leste Universitário,34,Centro Oeste
2020-06-05,Setor Leste Universitário,34,Centro Oeste
2020-06-06,Setor Leste Universitário,34,Centro Oeste
2020-06-07,Setor Leste Universitário,34,Centro Oeste
2020-06-08,Setor Leste Universitário,34,Centro Oeste
2020-06-09,Setor Leste Universitário,34,Centro Oeste
2020-06-10,Setor Leste Universitário,39,Centro Oeste
2020-06-11,Setor Leste Universitário,39,Centro Oeste
2020-06-12,Setor Leste Universitário,39,Centro Oeste
2020-06-13,Setor Leste Universitário,41,Centro Oeste
2020-06-15,Setor Leste Universitário,41,Centro Oeste
2020-06-16,Setor Leste Universitário,43,Centro Oeste
2020-06-17,Setor Leste Universitário,43,Centro Oeste
2020-06-18,Setor Leste Universitário,43,Centro Oeste
2020-06-19,Setor Leste Universitário,43,Centro Oeste
2020-06-20,Setor Leste Universitário,43,Centro Oeste
2020-06-21,Setor Leste Universitário,78,Centro Oeste
2020-06-22,Setor Leste Universitário,78,Centro Oeste
2020-06-23,Setor Leste Universitário,91,Centro Oeste
2020-06-24,Setor Leste Universitário,95,Centro Oeste
2020-06-25,Setor Leste Universitário,95,Centro Oeste
2020-06-26,Setor Leste Universitário,103,Centro Oeste
2020-06-28,Setor Leste Universitário,103,Centro Oeste
2020-06-29,Setor Leste Universitário,115,Centro Oeste
2020-06-30,Setor Leste Universitário,117,Centro Oeste
2020-07-13,Setor Leste Universitário,124,Centro Oeste
2020-07-14,Setor Leste Universitário,124,Centro Oeste
2020-07-15,Setor Leste Universitário,124,Centro Oeste
2020-07-16,Setor Leste Universitário,153,Centro Oeste
2020-07-17,Setor Leste Universitário,158,Centro Oeste
2020-07-18,Setor Leste Universitário,158,Centro Oeste
2020-07-19,Setor Leste Universitário,158,Centro Oeste
2020-07-20,Setor Leste Universitário,166,Centro Oeste
2020-07-21,Setor Leste Universitário,166,Centro Oeste
2020-07-22,Setor Leste Universitário,170,Centro Oeste
2020-07-23,Setor Leste Universitário,170,Centro Oeste
2020-07-24,Setor Leste Universitário,170,Centro Oeste
2020-07-25,Setor Leste Universitário,170,Centro Oeste
2020-07-27,Setor Leste Universitário,170,Centro Oeste
2020-07-28,Setor Leste Universitário,170,Centro Oeste
2020-07-29,Setor Leste Universitário,170,Centro Oeste
